"No.","Time","Source","Destination","Protocol","Length","Info"
"1019","50.254762","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1022","50.279932","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1025","50.320184","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"1027","50.329571","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1029","50.347363","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1032","50.363021","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1034","50.374369","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1037","50.400891","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1039","50.427405","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1042","50.451726","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1050","50.552965","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1052","50.573316","192.168.2.107","5.42.169.125","UDP","101","51791  >  26508 Len=59"
"1053","50.579661","192.168.2.107","5.42.169.125","UDP","133","51791  >  26508 Len=91"
"1056","50.600108","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1057","50.606927","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1060","50.618148","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1062","50.628530","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1064","50.640691","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1066","50.652328","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1069","50.665020","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1071","50.676525","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1074","50.698864","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1076","50.711642","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1078","50.721870","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1080","50.738557","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1081","50.746710","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1083","50.761133","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1085","50.778709","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1088","50.797857","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1089","50.803800","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1091","50.827457","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1094","50.843155","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1095","50.851306","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1098","50.863207","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1100","50.873400","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1101","50.883956","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1103","50.900520","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1105","50.910288","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1107","50.926296","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1109","50.937048","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1112","50.955236","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1114","50.966945","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1116","50.989347","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1119","51.002258","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1121","51.017071","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1123","51.038284","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1125","51.050307","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1128","51.066349","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1131","51.093107","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1133","51.109486","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1136","51.136853","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1137","51.142077","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1139","51.153279","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1141","51.175609","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1143","51.184927","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1145","51.196325","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1146","51.206982","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1151","51.254987","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1155","51.288225","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1156","51.295554","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1158","51.306206","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1160","51.320235","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1162","51.343961","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1164","51.354966","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1166","51.370055","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1168","51.390750","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1170","51.404019","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1172","51.415227","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1175","51.446694","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1176","51.452402","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1178","51.463296","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1181","51.474806","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1183","51.488883","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1185","51.506337","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1187","51.518136","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1188","51.530114","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1190","51.536857","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1192","51.549585","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1194","51.564061","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1195","51.573858","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1197","51.586163","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1199","51.597465","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1200","51.607790","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1203","51.628443","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1206","51.658130","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1207","51.667502","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"1209","51.678980","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1211","51.690762","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1214","51.714750","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1215","51.725575","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1217","51.737006","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1219","51.751775","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1221","51.765802","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1222","51.774690","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1224","51.785248","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1226","51.796288","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1228","51.813028","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1230","51.821502","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1231","51.831660","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1233","51.843854","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1236","51.855629","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1237","51.866090","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1239","51.879218","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1241","51.890983","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1243","51.902578","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1245","51.915805","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1246","51.928014","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1248","51.942499","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1250","51.952724","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1252","51.962326","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1255","51.985504","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1259","51.999431","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1261","52.009357","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1264","52.033083","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1266","52.044570","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1268","52.055934","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1270","52.068299","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1271","52.080285","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1273","52.091902","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1275","52.103804","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1277","52.114845","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1278","52.128113","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1280","52.139650","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1283","52.150689","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1285","52.162451","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1287","52.175280","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1288","52.185583","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1290","52.197125","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1292","52.209295","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1294","52.221853","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1295","52.232900","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1297","52.247001","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1299","52.256117","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1301","52.269335","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1303","52.292918","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1305","52.303234","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1308","52.327339","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1309","52.338739","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1311","52.350587","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1313","52.364517","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1315","52.375412","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1317","52.400836","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1319","52.410731","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1321","52.425323","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1322","52.431835","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1324","52.442972","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1326","52.455285","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1328","52.468951","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1329","52.478920","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1331","52.491005","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1333","52.502892","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1335","52.516034","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1337","52.525762","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1338","52.538478","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1340","52.551143","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1342","52.563779","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1344","52.575508","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1346","52.598922","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1348","52.609452","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1350","52.622133","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1352","52.634549","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1353","52.645791","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1355","52.658580","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1357","52.669452","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1359","52.684397","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1361","52.694524","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1362","52.705812","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1364","52.716650","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1366","52.727438","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1368","52.742833","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1369","52.754940","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1371","52.764865","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1373","52.775866","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1375","52.786881","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1376","52.798871","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1378","52.809684","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1380","52.821780","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1382","52.835180","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1383","52.845446","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1385","52.856623","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1387","52.868758","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1389","52.881811","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1390","52.893137","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1392","52.904675","192.168.2.107","5.42.169.125","UDP","130","51791  >  26508 Len=88"
"1394","52.916736","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1396","52.940331","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1398","52.953071","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1401","52.982594","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1403","52.992297","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1405","53.001565","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1407","53.014582","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1409","53.026282","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1411","53.036805","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1413","53.048728","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1414","53.061052","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1416","53.072156","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1418","53.085647","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1420","53.096679","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1421","53.107588","192.168.2.107","5.42.169.125","UDP","99","51791  >  26508 Len=57"
"1426","53.154881","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
"1427","53.161073","192.168.2.107","5.42.169.125","UDP","100","51791  >  26508 Len=58"
"1428","53.172010","192.168.2.107","5.42.169.125","UDP","131","51791  >  26508 Len=89"
"1430","53.183363","192.168.2.107","5.42.169.125","UDP","86","51791  >  26508 Len=44"
