"No.","Time","Source","Destination","Protocol","Length","Info"
"40516","356.846099","5.42.169.125","192.168.2.107","UDP","508","26508  >  51791 Len=466"
"40517","356.862103","5.42.169.125","192.168.2.107","UDP","501","26508  >  51791 Len=459"
"40519","356.876103","5.42.169.125","192.168.2.107","UDP","466","26508  >  51791 Len=424"
"40521","356.894104","5.42.169.125","192.168.2.107","UDP","667","26508  >  51791 Len=625"
"40522","356.909103","5.42.169.125","192.168.2.107","UDP","462","26508  >  51791 Len=420"
"40524","356.925186","5.42.169.125","192.168.2.107","UDP","443","26508  >  51791 Len=401"
"40526","356.941104","5.42.169.125","192.168.2.107","UDP","496","26508  >  51791 Len=454"
"40528","356.956104","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40529","356.971111","5.42.169.125","192.168.2.107","UDP","550","26508  >  51791 Len=508"
"40531","356.987107","5.42.169.125","192.168.2.107","UDP","499","26508  >  51791 Len=457"
"40533","357.003106","5.42.169.125","192.168.2.107","UDP","515","26508  >  51791 Len=473"
"40534","357.016687","5.42.169.125","192.168.2.107","UDP","448","26508  >  51791 Len=406"
"40536","357.034106","5.42.169.125","192.168.2.107","UDP","609","26508  >  51791 Len=567"
"40537","357.049106","5.42.169.125","192.168.2.107","UDP","501","26508  >  51791 Len=459"
"40539","357.065107","5.42.169.125","192.168.2.107","UDP","541","26508  >  51791 Len=499"
"40541","357.080105","5.42.169.125","192.168.2.107","UDP","485","26508  >  51791 Len=443"
"40542","357.095107","5.42.169.125","192.168.2.107","UDP","491","26508  >  51791 Len=449"
"40544","357.111111","5.42.169.125","192.168.2.107","UDP","451","26508  >  51791 Len=409"
"40545","357.127108","5.42.169.125","192.168.2.107","UDP","553","26508  >  51791 Len=511"
"40547","357.143111","5.42.169.125","192.168.2.107","UDP","642","26508  >  51791 Len=600"
"40548","357.155074","5.42.169.125","192.168.2.107","UDP","274","26508  >  51791 Len=232"
"40551","357.175626","5.42.169.125","192.168.2.107","UDP","602","26508  >  51791 Len=560"
"40552","357.189902","5.42.169.125","192.168.2.107","UDP","465","26508  >  51791 Len=423"
"40555","357.207108","5.42.169.125","192.168.2.107","UDP","577","26508  >  51791 Len=535"
"40556","357.222111","5.42.169.125","192.168.2.107","UDP","445","26508  >  51791 Len=403"
"40558","357.237111","5.42.169.125","192.168.2.107","UDP","570","26508  >  51791 Len=528"
"40560","357.261113","5.42.169.125","192.168.2.107","UDP","448","26508  >  51791 Len=406"
"40562","357.269110","5.42.169.125","192.168.2.107","UDP","460","26508  >  51791 Len=418"
"40563","357.288948","5.42.169.125","192.168.2.107","UDP","509","26508  >  51791 Len=467"
"40565","357.307113","5.42.169.125","192.168.2.107","UDP","546","26508  >  51791 Len=504"
"40567","357.324113","5.42.169.125","192.168.2.107","UDP","530","26508  >  51791 Len=488"
"40569","357.341112","5.42.169.125","192.168.2.107","UDP","650","26508  >  51791 Len=608"
"40570","357.356114","5.42.169.125","192.168.2.107","UDP","507","26508  >  51791 Len=465"
"40572","357.373115","5.42.169.125","192.168.2.107","UDP","578","26508  >  51791 Len=536"
"40574","357.387110","5.42.169.125","192.168.2.107","UDP","501","26508  >  51791 Len=459"
"40576","357.403115","5.42.169.125","192.168.2.107","UDP","471","26508  >  51791 Len=429"
"40578","357.419114","5.42.169.125","192.168.2.107","UDP","520","26508  >  51791 Len=478"
"40580","357.435114","5.42.169.125","192.168.2.107","UDP","480","26508  >  51791 Len=438"
"40581","357.450118","5.42.169.125","192.168.2.107","UDP","456","26508  >  51791 Len=414"
"40583","357.467116","5.42.169.125","192.168.2.107","UDP","485","26508  >  51791 Len=443"
"40584","357.483117","5.42.169.125","192.168.2.107","UDP","613","26508  >  51791 Len=571"
"40586","357.497929","5.42.169.125","192.168.2.107","UDP","557","26508  >  51791 Len=515"
"40588","357.516115","5.42.169.125","192.168.2.107","UDP","554","26508  >  51791 Len=512"
"40589","357.528116","5.42.169.125","192.168.2.107","UDP","613","26508  >  51791 Len=571"
"40591","357.544069","5.42.169.125","192.168.2.107","UDP","560","26508  >  51791 Len=518"
"40593","357.561120","5.42.169.125","192.168.2.107","UDP","519","26508  >  51791 Len=477"
"40594","357.575118","5.42.169.125","192.168.2.107","UDP","466","26508  >  51791 Len=424"
"40595","357.591116","5.42.169.125","192.168.2.107","UDP","501","26508  >  51791 Len=459"
"40596","357.603115","5.42.169.125","192.168.2.107","UDP","183","26508  >  51791 Len=141"
"40597","357.622117","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40598","357.637118","5.42.169.125","192.168.2.107","UDP","529","26508  >  51791 Len=487"
"40599","357.653122","5.42.169.125","192.168.2.107","UDP","499","26508  >  51791 Len=457"
"40600","357.669118","5.42.169.125","192.168.2.107","UDP","481","26508  >  51791 Len=439"
"40601","357.689120","5.42.169.125","192.168.2.107","UDP","486","26508  >  51791 Len=444"
"40603","357.710126","5.42.169.125","192.168.2.107","UDP","561","26508  >  51791 Len=519"
"40605","357.726121","5.42.169.125","192.168.2.107","UDP","478","26508  >  51791 Len=436"
"40606","357.744122","5.42.169.125","192.168.2.107","UDP","496","26508  >  51791 Len=454"
"40608","357.760127","5.42.169.125","192.168.2.107","UDP","459","26508  >  51791 Len=417"
"40610","357.775123","5.42.169.125","192.168.2.107","UDP","521","26508  >  51791 Len=479"
"40612","357.794124","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40613","357.807122","5.42.169.125","192.168.2.107","UDP","479","26508  >  51791 Len=437"
"40614","357.822126","5.42.169.125","192.168.2.107","UDP","452","26508  >  51791 Len=410"
"40617","357.837630","5.42.169.125","192.168.2.107","UDP","436","26508  >  51791 Len=394"
"40619","357.852127","5.42.169.125","192.168.2.107","UDP","493","26508  >  51791 Len=451"
"40621","357.868126","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40622","357.884126","5.42.169.125","192.168.2.107","UDP","489","26508  >  51791 Len=447"
"40624","357.899652","5.42.169.125","192.168.2.107","UDP","471","26508  >  51791 Len=429"
"40626","357.915125","5.42.169.125","192.168.2.107","UDP","481","26508  >  51791 Len=439"
"40628","357.929598","5.42.169.125","192.168.2.107","UDP","454","26508  >  51791 Len=412"
"40630","357.946391","5.42.169.125","192.168.2.107","UDP","536","26508  >  51791 Len=494"
"40631","357.961925","5.42.169.125","192.168.2.107","UDP","462","26508  >  51791 Len=420"
"40634","357.978126","5.42.169.125","192.168.2.107","UDP","465","26508  >  51791 Len=423"
"40636","357.999592","5.42.169.125","192.168.2.107","UDP","458","26508  >  51791 Len=416"
"40639","358.008867","5.42.169.125","192.168.2.107","UDP","454","26508  >  51791 Len=412"
"40641","358.025130","5.42.169.125","192.168.2.107","UDP","433","26508  >  51791 Len=391"
"40643","358.041130","5.42.169.125","192.168.2.107","UDP","602","26508  >  51791 Len=560"
"40644","358.057731","5.42.169.125","192.168.2.107","UDP","524","26508  >  51791 Len=482"
"40645","358.072019","5.42.169.125","192.168.2.107","UDP","501","26508  >  51791 Len=459"
"40646","358.090347","5.42.169.125","192.168.2.107","UDP","668","26508  >  51791 Len=626"
"40647","358.107057","5.42.169.125","192.168.2.107","UDP","534","26508  >  51791 Len=492"
"40649","358.122132","5.42.169.125","192.168.2.107","UDP","507","26508  >  51791 Len=465"
"40651","358.137128","5.42.169.125","192.168.2.107","UDP","571","26508  >  51791 Len=529"
"40652","358.158131","5.42.169.125","192.168.2.107","UDP","506","26508  >  51791 Len=464"
"40653","358.168120","5.42.169.125","192.168.2.107","UDP","478","26508  >  51791 Len=436"
"40655","358.188132","5.42.169.125","192.168.2.107","UDP","507","26508  >  51791 Len=465"
"40657","358.200133","5.42.169.125","192.168.2.107","UDP","475","26508  >  51791 Len=433"
"40659","358.219132","5.42.169.125","192.168.2.107","UDP","527","26508  >  51791 Len=485"
"40660","358.235134","5.42.169.125","192.168.2.107","UDP","602","26508  >  51791 Len=560"
"40662","358.247136","5.42.169.125","192.168.2.107","UDP","473","26508  >  51791 Len=431"
"40663","358.263135","5.42.169.125","192.168.2.107","UDP","452","26508  >  51791 Len=410"
"40665","358.281137","5.42.169.125","192.168.2.107","UDP","463","26508  >  51791 Len=421"
"40666","358.295135","5.42.169.125","192.168.2.107","UDP","477","26508  >  51791 Len=435"
"40668","358.313137","5.42.169.125","192.168.2.107","UDP","485","26508  >  51791 Len=443"
"40670","358.330138","5.42.169.125","192.168.2.107","UDP","475","26508  >  51791 Len=433"
"40672","358.344135","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40673","358.363140","5.42.169.125","192.168.2.107","UDP","496","26508  >  51791 Len=454"
"40674","358.376136","5.42.169.125","192.168.2.107","UDP","532","26508  >  51791 Len=490"
"40676","358.392138","5.42.169.125","192.168.2.107","UDP","587","26508  >  51791 Len=545"
"40678","358.407140","5.42.169.125","192.168.2.107","UDP","489","26508  >  51791 Len=447"
"40679","358.423138","5.42.169.125","192.168.2.107","UDP","554","26508  >  51791 Len=512"
"40681","358.439141","5.42.169.125","192.168.2.107","UDP","538","26508  >  51791 Len=496"
"40682","358.450003","5.42.169.125","192.168.2.107","UDP","260","26508  >  51791 Len=218"
"40685","358.469833","5.42.169.125","192.168.2.107","UDP","475","26508  >  51791 Len=433"
"40686","358.486139","5.42.169.125","192.168.2.107","UDP","481","26508  >  51791 Len=439"
"40688","358.500141","5.42.169.125","192.168.2.107","UDP","456","26508  >  51791 Len=414"
"40690","358.515144","5.42.169.125","192.168.2.107","UDP","451","26508  >  51791 Len=409"
"40692","358.532137","5.42.169.125","192.168.2.107","UDP","520","26508  >  51791 Len=478"
"40693","358.546425","5.42.169.125","192.168.2.107","UDP","658","26508  >  51791 Len=616"
"40695","358.562142","5.42.169.125","192.168.2.107","UDP","461","26508  >  51791 Len=419"
"40696","358.578144","5.42.169.125","192.168.2.107","UDP","464","26508  >  51791 Len=422"
"40698","358.594141","5.42.169.125","192.168.2.107","UDP","639","26508  >  51791 Len=597"
"40700","358.609141","5.42.169.125","192.168.2.107","UDP","518","26508  >  51791 Len=476"
"40702","358.625140","5.42.169.125","192.168.2.107","UDP","473","26508  >  51791 Len=431"
"40703","358.639633","5.42.169.125","192.168.2.107","UDP","495","26508  >  51791 Len=453"
"40705","358.655142","5.42.169.125","192.168.2.107","UDP","550","26508  >  51791 Len=508"
"40707","358.671145","5.42.169.125","192.168.2.107","UDP","472","26508  >  51791 Len=430"
"40709","358.686146","5.42.169.125","192.168.2.107","UDP","536","26508  >  51791 Len=494"
"40711","358.702142","5.42.169.125","192.168.2.107","UDP","560","26508  >  51791 Len=518"
"40712","358.718705","5.42.169.125","192.168.2.107","UDP","474","26508  >  51791 Len=432"
"40714","358.732145","5.42.169.125","192.168.2.107","UDP","464","26508  >  51791 Len=422"
"40715","358.748799","5.42.169.125","192.168.2.107","UDP","446","26508  >  51791 Len=404"
"40717","358.764815","5.42.169.125","192.168.2.107","UDP","454","26508  >  51791 Len=412"
"40719","358.781146","5.42.169.125","192.168.2.107","UDP","456","26508  >  51791 Len=414"
"40721","358.795837","5.42.169.125","192.168.2.107","UDP","528","26508  >  51791 Len=486"
"40722","358.813148","5.42.169.125","192.168.2.107","UDP","577","26508  >  51791 Len=535"
"40724","358.827144","5.42.169.125","192.168.2.107","UDP","520","26508  >  51791 Len=478"
"40726","358.843147","5.42.169.125","192.168.2.107","UDP","643","26508  >  51791 Len=601"
"40728","358.858147","5.42.169.125","192.168.2.107","UDP","502","26508  >  51791 Len=460"
"40729","358.874148","5.42.169.125","192.168.2.107","UDP","494","26508  >  51791 Len=452"
"40730","358.891146","5.42.169.125","192.168.2.107","UDP","535","26508  >  51791 Len=493"
"40731","358.906146","5.42.169.125","192.168.2.107","UDP","547","26508  >  51791 Len=505"
"40732","358.920150","5.42.169.125","192.168.2.107","UDP","492","26508  >  51791 Len=450"
"40734","358.937151","5.42.169.125","192.168.2.107","UDP","499","26508  >  51791 Len=457"
"40736","358.953151","5.42.169.125","192.168.2.107","UDP","535","26508  >  51791 Len=493"
"40738","358.968148","5.42.169.125","192.168.2.107","UDP","572","26508  >  51791 Len=530"
"40740","358.985149","5.42.169.125","192.168.2.107","UDP","683","26508  >  51791 Len=641"
"40741","358.996150","5.42.169.125","192.168.2.107","UDP","259","26508  >  51791 Len=217"
"40743","359.014148","5.42.169.125","192.168.2.107","UDP","436","26508  >  51791 Len=394"
"40744","359.028664","5.42.169.125","192.168.2.107","UDP","465","26508  >  51791 Len=423"
"40746","359.044151","5.42.169.125","192.168.2.107","UDP","448","26508  >  51791 Len=406"
"40747","359.060153","5.42.169.125","192.168.2.107","UDP","539","26508  >  51791 Len=497"
"40748","359.075153","5.42.169.125","192.168.2.107","UDP","589","26508  >  51791 Len=547"
"40750","359.090155","5.42.169.125","192.168.2.107","UDP","464","26508  >  51791 Len=422"
"40752","359.107155","5.42.169.125","192.168.2.107","UDP","528","26508  >  51791 Len=486"
"40753","359.121156","5.42.169.125","192.168.2.107","UDP","497","26508  >  51791 Len=455"
"40755","359.136156","5.42.169.125","192.168.2.107","UDP","520","26508  >  51791 Len=478"
"40756","359.153118","5.42.169.125","192.168.2.107","UDP","632","26508  >  51791 Len=590"
"40758","359.171157","5.42.169.125","192.168.2.107","UDP","506","26508  >  51791 Len=464"
"40760","359.187158","5.42.169.125","192.168.2.107","UDP","554","26508  >  51791 Len=512"
"40762","359.210157","5.42.169.125","192.168.2.107","UDP","1255","26508  >  51791 Len=1213"
"40763","359.225157","5.42.169.125","192.168.2.107","UDP","689","26508  >  51791 Len=647"
"40765","359.240163","5.42.169.125","192.168.2.107","UDP","596","26508  >  51791 Len=554"
"40767","359.255156","5.42.169.125","192.168.2.107","UDP","574","26508  >  51791 Len=532"
"40768","359.270159","5.42.169.125","192.168.2.107","UDP","464","26508  >  51791 Len=422"
"40770","359.288157","5.42.169.125","192.168.2.107","UDP","549","26508  >  51791 Len=507"
"40771","359.302158","5.42.169.125","192.168.2.107","UDP","483","26508  >  51791 Len=441"
"40772","359.318161","5.42.169.125","192.168.2.107","UDP","514","26508  >  51791 Len=472"
"40773","359.331157","5.42.169.125","192.168.2.107","UDP","205","26508  >  51791 Len=163"
"40775","359.349156","5.42.169.125","192.168.2.107","UDP","493","26508  >  51791 Len=451"
"40776","359.364159","5.42.169.125","192.168.2.107","UDP","628","26508  >  51791 Len=586"
"40778","359.380162","5.42.169.125","192.168.2.107","UDP","464","26508  >  51791 Len=422"
"40780","359.396157","5.42.169.125","192.168.2.107","UDP","584","26508  >  51791 Len=542"
"40781","359.412160","5.42.169.125","192.168.2.107","UDP","513","26508  >  51791 Len=471"
"40783","359.428161","5.42.169.125","192.168.2.107","UDP","461","26508  >  51791 Len=419"
"40784","359.445159","5.42.169.125","192.168.2.107","UDP","702","26508  >  51791 Len=660"
"40785","359.460158","5.42.169.125","192.168.2.107","UDP","723","26508  >  51791 Len=681"
"40787","359.476159","5.42.169.125","192.168.2.107","UDP","563","26508  >  51791 Len=521"
"40788","359.490163","5.42.169.125","192.168.2.107","UDP","545","26508  >  51791 Len=503"
"40790","359.505162","5.42.169.125","192.168.2.107","UDP","561","26508  >  51791 Len=519"
"40791","359.521165","5.42.169.125","192.168.2.107","UDP","520","26508  >  51791 Len=478"
"40793","359.537165","5.42.169.125","192.168.2.107","UDP","559","26508  >  51791 Len=517"
"40795","359.552164","5.42.169.125","192.168.2.107","UDP","600","26508  >  51791 Len=558"
"40797","359.567165","5.42.169.125","192.168.2.107","UDP","456","26508  >  51791 Len=414"
"40798","359.586164","5.42.169.125","192.168.2.107","UDP","531","26508  >  51791 Len=489"
"40800","359.597716","5.42.169.125","192.168.2.107","UDP","532","26508  >  51791 Len=490"
"40801","359.613165","5.42.169.125","192.168.2.107","UDP","523","26508  >  51791 Len=481"
"40803","359.628165","5.42.169.125","192.168.2.107","UDP","490","26508  >  51791 Len=448"
"40804","359.646166","5.42.169.125","192.168.2.107","UDP","485","26508  >  51791 Len=443"
"40806","359.660168","5.42.169.125","192.168.2.107","UDP","461","26508  >  51791 Len=419"
"40808","359.677166","5.42.169.125","192.168.2.107","UDP","521","26508  >  51791 Len=479"
"40810","359.692166","5.42.169.125","192.168.2.107","UDP","515","26508  >  51791 Len=473"
"40811","359.707168","5.42.169.125","192.168.2.107","UDP","479","26508  >  51791 Len=437"
"40812","359.722169","5.42.169.125","192.168.2.107","UDP","501","26508  >  51791 Len=459"
"40814","359.737165","5.42.169.125","192.168.2.107","UDP","594","26508  >  51791 Len=552"
"40816","359.756170","5.42.169.125","192.168.2.107","UDP","560","26508  >  51791 Len=518"
"40817","359.771213","5.42.169.125","192.168.2.107","UDP","577","26508  >  51791 Len=535"
"40818","359.787171","5.42.169.125","192.168.2.107","UDP","518","26508  >  51791 Len=476"
"40820","359.802170","5.42.169.125","192.168.2.107","UDP","593","26508  >  51791 Len=551"
"40822","359.819170","5.42.169.125","192.168.2.107","UDP","603","26508  >  51791 Len=561"
"40824","359.834170","5.42.169.125","192.168.2.107","UDP","550","26508  >  51791 Len=508"
"40826","359.851172","5.42.169.125","192.168.2.107","UDP","564","26508  >  51791 Len=522"
"40827","359.866172","5.42.169.125","192.168.2.107","UDP","507","26508  >  51791 Len=465"
"40829","359.882173","5.42.169.125","192.168.2.107","UDP","593","26508  >  51791 Len=551"
"40832","359.897168","5.42.169.125","192.168.2.107","UDP","450","26508  >  51791 Len=408"
"40833","359.913171","5.42.169.125","192.168.2.107","UDP","496","26508  >  51791 Len=454"
"40834","359.929172","5.42.169.125","192.168.2.107","UDP","490","26508  >  51791 Len=448"
"40835","359.944173","5.42.169.125","192.168.2.107","UDP","527","26508  >  51791 Len=485"
"40837","359.960175","5.42.169.125","192.168.2.107","UDP","499","26508  >  51791 Len=457"
"40838","359.976174","5.42.169.125","192.168.2.107","UDP","537","26508  >  51791 Len=495"
"40840","359.995174","5.42.169.125","192.168.2.107","UDP","517","26508  >  51791 Len=475"
"40842","360.008174","5.42.169.125","192.168.2.107","UDP","477","26508  >  51791 Len=435"
"40844","360.022177","5.42.169.125","192.168.2.107","UDP","463","26508  >  51791 Len=421"
"40845","360.038205","5.42.169.125","192.168.2.107","UDP","438","26508  >  51791 Len=396"
"40846","360.051173","5.42.169.125","192.168.2.107","UDP","209","26508  >  51791 Len=167"
"40847","360.072173","5.42.169.125","192.168.2.107","UDP","480","26508  >  51791 Len=438"
"40848","360.084172","5.42.169.125","192.168.2.107","UDP","468","26508  >  51791 Len=426"
"40850","360.099392","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40852","360.117151","5.42.169.125","192.168.2.107","UDP","487","26508  >  51791 Len=445"
"40854","360.132435","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40856","360.149179","5.42.169.125","192.168.2.107","UDP","449","26508  >  51791 Len=407"
"40858","360.165176","5.42.169.125","192.168.2.107","UDP","551","26508  >  51791 Len=509"
"40859","360.180180","5.42.169.125","192.168.2.107","UDP","469","26508  >  51791 Len=427"
"40860","360.196189","5.42.169.125","192.168.2.107","UDP","459","26508  >  51791 Len=417"
"40862","360.213178","5.42.169.125","192.168.2.107","UDP","520","26508  >  51791 Len=478"
"40864","360.229177","5.42.169.125","192.168.2.107","UDP","500","26508  >  51791 Len=458"
"40865","360.244179","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40869","360.260179","5.42.169.125","192.168.2.107","UDP","557","26508  >  51791 Len=515"
"40870","360.275180","5.42.169.125","192.168.2.107","UDP","494","26508  >  51791 Len=452"
"40872","360.292179","5.42.169.125","192.168.2.107","UDP","516","26508  >  51791 Len=474"
"40874","360.307179","5.42.169.125","192.168.2.107","UDP","493","26508  >  51791 Len=451"
"40875","360.322182","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40877","360.338182","5.42.169.125","192.168.2.107","UDP","461","26508  >  51791 Len=419"
"40879","360.354182","5.42.169.125","192.168.2.107","UDP","490","26508  >  51791 Len=448"
"40881","360.372595","5.42.169.125","192.168.2.107","UDP","473","26508  >  51791 Len=431"
"40882","360.384181","5.42.169.125","192.168.2.107","UDP","444","26508  >  51791 Len=402"
"40884","360.401187","5.42.169.125","192.168.2.107","UDP","503","26508  >  51791 Len=461"
"40886","360.416182","5.42.169.125","192.168.2.107","UDP","545","26508  >  51791 Len=503"
"40887","360.432183","5.42.169.125","192.168.2.107","UDP","441","26508  >  51791 Len=399"
"40889","360.448136","5.42.169.125","192.168.2.107","UDP","486","26508  >  51791 Len=444"
"40892","360.464184","5.42.169.125","192.168.2.107","UDP","481","26508  >  51791 Len=439"
"40894","360.479335","5.42.169.125","192.168.2.107","UDP","460","26508  >  51791 Len=418"
"40895","360.495960","5.42.169.125","192.168.2.107","UDP","533","26508  >  51791 Len=491"
"40896","360.510835","5.42.169.125","192.168.2.107","UDP","465","26508  >  51791 Len=423"
"40897","360.526091","5.42.169.125","192.168.2.107","UDP","449","26508  >  51791 Len=407"
"40899","360.543186","5.42.169.125","192.168.2.107","UDP","498","26508  >  51791 Len=456"
"40900","360.557187","5.42.169.125","192.168.2.107","UDP","528","26508  >  51791 Len=486"
"40902","360.573186","5.42.169.125","192.168.2.107","UDP","508","26508  >  51791 Len=466"
"40903","360.589188","5.42.169.125","192.168.2.107","UDP","565","26508  >  51791 Len=523"
"40905","360.605188","5.42.169.125","192.168.2.107","UDP","485","26508  >  51791 Len=443"
"40907","360.621188","5.42.169.125","192.168.2.107","UDP","455","26508  >  51791 Len=413"
"40909","360.636189","5.42.169.125","192.168.2.107","UDP","496","26508  >  51791 Len=454"
"40910","360.652191","5.42.169.125","192.168.2.107","UDP","491","26508  >  51791 Len=449"
"40912","360.667189","5.42.169.125","192.168.2.107","UDP","471","26508  >  51791 Len=429"
"40914","360.684188","5.42.169.125","192.168.2.107","UDP","543","26508  >  51791 Len=501"
"40915","360.702190","5.42.169.125","192.168.2.107","UDP","571","26508  >  51791 Len=529"
"40917","360.716192","5.42.169.125","192.168.2.107","UDP","497","26508  >  51791 Len=455"
"40918","360.731191","5.42.169.125","192.168.2.107","UDP","534","26508  >  51791 Len=492"
"40920","360.745189","5.42.169.125","192.168.2.107","UDP","509","26508  >  51791 Len=467"
"40922","360.764192","5.42.169.125","192.168.2.107","UDP","493","26508  >  51791 Len=451"
"40923","360.780192","5.42.169.125","192.168.2.107","UDP","530","26508  >  51791 Len=488"
"40925","360.796194","5.42.169.125","192.168.2.107","UDP","486","26508  >  51791 Len=444"
"40926","360.809192","5.42.169.125","192.168.2.107","UDP","453","26508  >  51791 Len=411"
"40928","360.825190","5.42.169.125","192.168.2.107","UDP","483","26508  >  51791 Len=441"
"40930","360.841195","5.42.169.125","192.168.2.107","UDP","478","26508  >  51791 Len=436"
"40931","360.857015","5.42.169.125","192.168.2.107","UDP","468","26508  >  51791 Len=426"
"40933","360.874193","5.42.169.125","192.168.2.107","UDP","655","26508  >  51791 Len=613"
"40935","360.889194","5.42.169.125","192.168.2.107","UDP","611","26508  >  51791 Len=569"
"40936","360.903195","5.42.169.125","192.168.2.107","UDP","466","26508  >  51791 Len=424"
"40937","360.920192","5.42.169.125","192.168.2.107","UDP","517","26508  >  51791 Len=475"
"40938","360.933193","5.42.169.125","192.168.2.107","UDP","491","26508  >  51791 Len=449"
"40939","360.947195","5.42.169.125","192.168.2.107","UDP","206","26508  >  51791 Len=164"
"40941","360.964196","5.42.169.125","192.168.2.107","UDP","513","26508  >  51791 Len=471"
"40943","360.980194","5.42.169.125","192.168.2.107","UDP","566","26508  >  51791 Len=524"
"40944","360.995805","5.42.169.125","192.168.2.107","UDP","521","26508  >  51791 Len=479"
"40946","361.011197","5.42.169.125","192.168.2.107","UDP","518","26508  >  51791 Len=476"
"40948","361.028200","5.42.169.125","192.168.2.107","UDP","523","26508  >  51791 Len=481"
"40949","361.043198","5.42.169.125","192.168.2.107","UDP","476","26508  >  51791 Len=434"
"40950","361.058194","5.42.169.125","192.168.2.107","UDP","471","26508  >  51791 Len=429"
"40951","361.074195","5.42.169.125","192.168.2.107","UDP","493","26508  >  51791 Len=451"
"40952","361.090197","5.42.169.125","192.168.2.107","UDP","496","26508  >  51791 Len=454"
"40953","361.105195","5.42.169.125","192.168.2.107","UDP","495","26508  >  51791 Len=453"
"40954","361.122199","5.42.169.125","192.168.2.107","UDP","513","26508  >  51791 Len=471"
"40956","361.135198","5.42.169.125","192.168.2.107","UDP","512","26508  >  51791 Len=470"
"40957","361.152197","5.42.169.125","192.168.2.107","UDP","633","26508  >  51791 Len=591"
"40958","361.168197","5.42.169.125","192.168.2.107","UDP","676","26508  >  51791 Len=634"
"40959","361.183203","5.42.169.125","192.168.2.107","UDP","572","26508  >  51791 Len=530"
"40962","361.200198","5.42.169.125","192.168.2.107","UDP","562","26508  >  51791 Len=520"
"40963","361.215203","5.42.169.125","192.168.2.107","UDP","635","26508  >  51791 Len=593"
"40966","361.230200","5.42.169.125","192.168.2.107","UDP","487","26508  >  51791 Len=445"
"40967","361.245917","5.42.169.125","192.168.2.107","UDP","472","26508  >  51791 Len=430"
"40969","361.261203","5.42.169.125","192.168.2.107","UDP","567","26508  >  51791 Len=525"
"40970","361.275560","5.42.169.125","192.168.2.107","UDP","518","26508  >  51791 Len=476"
"40972","361.291204","5.42.169.125","192.168.2.107","UDP","486","26508  >  51791 Len=444"
"40974","361.307203","5.42.169.125","192.168.2.107","UDP","516","26508  >  51791 Len=474"
"40975","361.322206","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"40977","361.339011","5.42.169.125","192.168.2.107","UDP","465","26508  >  51791 Len=423"
"40979","361.354205","5.42.169.125","192.168.2.107","UDP","502","26508  >  51791 Len=460"
"40981","361.369206","5.42.169.125","192.168.2.107","UDP","481","26508  >  51791 Len=439"
"40983","361.384203","5.42.169.125","192.168.2.107","UDP","486","26508  >  51791 Len=444"
"40984","361.401206","5.42.169.125","192.168.2.107","UDP","499","26508  >  51791 Len=457"
"40985","361.415990","5.42.169.125","192.168.2.107","UDP","491","26508  >  51791 Len=449"
"40987","361.433206","5.42.169.125","192.168.2.107","UDP","513","26508  >  51791 Len=471"
"40989","361.449208","5.42.169.125","192.168.2.107","UDP","557","26508  >  51791 Len=515"
"40990","361.464204","5.42.169.125","192.168.2.107","UDP","535","26508  >  51791 Len=493"
"40991","361.480209","5.42.169.125","192.168.2.107","UDP","476","26508  >  51791 Len=434"
"40992","361.495528","5.42.169.125","192.168.2.107","UDP","536","26508  >  51791 Len=494"
"40994","361.511208","5.42.169.125","192.168.2.107","UDP","529","26508  >  51791 Len=487"
"40996","361.526210","5.42.169.125","192.168.2.107","UDP","570","26508  >  51791 Len=528"
"40998","361.543209","5.42.169.125","192.168.2.107","UDP","484","26508  >  51791 Len=442"
"41000","361.558210","5.42.169.125","192.168.2.107","UDP","496","26508  >  51791 Len=454"
"41002","361.571207","5.42.169.125","192.168.2.107","UDP","214","26508  >  51791 Len=172"
"41004","361.588208","5.42.169.125","192.168.2.107","UDP","459","26508  >  51791 Len=417"
"41006","361.604210","5.42.169.125","192.168.2.107","UDP","491","26508  >  51791 Len=449"
"41008","361.619212","5.42.169.125","192.168.2.107","UDP","522","26508  >  51791 Len=480"
"41009","361.635213","5.42.169.125","192.168.2.107","UDP","483","26508  >  51791 Len=441"
"41011","361.652239","5.42.169.125","192.168.2.107","UDP","508","26508  >  51791 Len=466"
"41013","361.665774","5.42.169.125","192.168.2.107","UDP","521","26508  >  51791 Len=479"
"41015","361.682209","5.42.169.125","192.168.2.107","UDP","491","26508  >  51791 Len=449"
"41016","361.697791","5.42.169.125","192.168.2.107","UDP","514","26508  >  51791 Len=472"
"41017","361.718736","5.42.169.125","192.168.2.107","UDP","477","26508  >  51791 Len=435"
