"No.","Time","Source","Destination","Protocol","Length","Info"
"32432","363.298315","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32433","363.299307","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32434","363.300312","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32435","363.300315","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32436","363.301310","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32437","363.302307","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32439","363.312311","5.42.173.252","192.168.2.107","UDP","438","26515  >  61165 Len=396"
"32440","363.312312","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32441","363.313178","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32442","363.314308","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32443","363.314309","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32444","363.315308","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32445","363.316311","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32446","363.317309","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32447","363.317310","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32449","363.327311","5.42.173.252","192.168.2.107","UDP","393","26515  >  61165 Len=351"
"32450","363.328309","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32451","363.328310","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32452","363.329309","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32453","363.330309","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32454","363.331311","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32455","363.331312","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32456","363.333311","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32457","363.333312","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32458","363.339315","5.42.173.252","192.168.2.107","UDP","233","26515  >  61165 Len=191"
"32459","363.341313","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32460","363.341314","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32461","363.342310","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32462","363.343309","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32463","363.344308","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32464","363.345309","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32465","363.345311","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32466","363.346307","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32468","363.356313","5.42.173.252","192.168.2.107","UDP","401","26515  >  61165 Len=359"
"32469","363.358311","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32470","363.358313","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32471","363.359313","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32472","363.360310","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32473","363.360839","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32474","363.362312","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32475","363.362313","5.42.173.252","192.168.2.107","UDP","1106","26515  >  61165 Len=1064"
"32476","363.363309","5.42.173.252","192.168.2.107","UDP","810","26515  >  61165 Len=768"
"32478","363.372294","5.42.173.252","192.168.2.107","UDP","363","26515  >  61165 Len=321"
"32480","363.389318","5.42.173.252","192.168.2.107","UDP","745","26515  >  61165 Len=703"
"32482","363.403317","5.42.173.252","192.168.2.107","UDP","707","26515  >  61165 Len=665"
"32484","363.418314","5.42.173.252","192.168.2.107","UDP","362","26515  >  61165 Len=320"
"32486","363.434316","5.42.173.252","192.168.2.107","UDP","373","26515  >  61165 Len=331"
"32488","363.449317","5.42.173.252","192.168.2.107","UDP","388","26515  >  61165 Len=346"
"32490","363.466113","5.42.173.252","192.168.2.107","UDP","441","26515  >  61165 Len=399"
"32493","363.481322","5.42.173.252","192.168.2.107","UDP","377","26515  >  61165 Len=335"
"32495","363.496318","5.42.173.252","192.168.2.107","UDP","413","26515  >  61165 Len=371"
"32497","363.512321","5.42.173.252","192.168.2.107","UDP","462","26515  >  61165 Len=420"
"32499","363.527319","5.42.173.252","192.168.2.107","UDP","467","26515  >  61165 Len=425"
"32501","363.541323","5.42.173.252","192.168.2.107","UDP","365","26515  >  61165 Len=323"
"32502","363.557319","5.42.173.252","192.168.2.107","UDP","360","26515  >  61165 Len=318"
"32504","363.573321","5.42.173.252","192.168.2.107","UDP","443","26515  >  61165 Len=401"
"32506","363.591331","5.42.173.252","192.168.2.107","UDP","1161","26515  >  61165 Len=1119"
"32508","363.604322","5.42.173.252","192.168.2.107","UDP","542","26515  >  61165 Len=500"
"32510","363.619324","5.42.173.252","192.168.2.107","UDP","638","26515  >  61165 Len=596"
"32512","363.633976","5.42.173.252","192.168.2.107","UDP","496","26515  >  61165 Len=454"
"32514","363.649321","5.42.173.252","192.168.2.107","UDP","402","26515  >  61165 Len=360"
"32516","363.664324","5.42.173.252","192.168.2.107","UDP","446","26515  >  61165 Len=404"
"32518","363.680237","5.42.173.252","192.168.2.107","UDP","500","26515  >  61165 Len=458"
"32520","363.694326","5.42.173.252","192.168.2.107","UDP","413","26515  >  61165 Len=371"
"32522","363.707325","5.42.173.252","192.168.2.107","UDP","251","26515  >  61165 Len=209"
"32524","363.725324","5.42.173.252","192.168.2.107","UDP","452","26515  >  61165 Len=410"
"32526","363.740326","5.42.173.252","192.168.2.107","UDP","373","26515  >  61165 Len=331"
"32528","363.755324","5.42.173.252","192.168.2.107","UDP","336","26515  >  61165 Len=294"
"32530","363.771169","5.42.173.252","192.168.2.107","UDP","378","26515  >  61165 Len=336"
"32532","363.785326","5.42.173.252","192.168.2.107","UDP","443","26515  >  61165 Len=401"
"32535","363.803325","5.42.173.252","192.168.2.107","UDP","408","26515  >  61165 Len=366"
"32536","363.816325","5.42.173.252","192.168.2.107","UDP","375","26515  >  61165 Len=333"
"32539","363.831325","5.42.173.252","192.168.2.107","UDP","442","26515  >  61165 Len=400"
"32541","363.846437","5.42.173.252","192.168.2.107","UDP","360","26515  >  61165 Len=318"
"32543","363.862326","5.42.173.252","192.168.2.107","UDP","349","26515  >  61165 Len=307"
"32545","363.877181","5.42.173.252","192.168.2.107","UDP","418","26515  >  61165 Len=376"
"32547","363.893327","5.42.173.252","192.168.2.107","UDP","336","26515  >  61165 Len=294"
"32549","363.909328","5.42.173.252","192.168.2.107","UDP","508","26515  >  61165 Len=466"
"32551","363.923328","5.42.173.252","192.168.2.107","UDP","454","26515  >  61165 Len=412"
"32553","363.938327","5.42.173.252","192.168.2.107","UDP","383","26515  >  61165 Len=341"
"32555","363.953327","5.42.173.252","192.168.2.107","UDP","354","26515  >  61165 Len=312"
"32557","363.969328","5.42.173.252","192.168.2.107","UDP","418","26515  >  61165 Len=376"
"32559","363.984330","5.42.173.252","192.168.2.107","UDP","407","26515  >  61165 Len=365"
"32561","363.999330","5.42.173.252","192.168.2.107","UDP","408","26515  >  61165 Len=366"
"32563","364.015329","5.42.173.252","192.168.2.107","UDP","465","26515  >  61165 Len=423"
"32565","364.028330","5.42.173.252","192.168.2.107","UDP","309","26515  >  61165 Len=267"
"32567","364.045332","5.42.173.252","192.168.2.107","UDP","393","26515  >  61165 Len=351"
"32569","364.060331","5.42.173.252","192.168.2.107","UDP","350","26515  >  61165 Len=308"
"32571","364.075331","5.42.173.252","192.168.2.107","UDP","333","26515  >  61165 Len=291"
"32573","364.091333","5.42.173.252","192.168.2.107","UDP","410","26515  >  61165 Len=368"
"32575","364.105948","5.42.173.252","192.168.2.107","UDP","394","26515  >  61165 Len=352"
"32577","364.121338","5.42.173.252","192.168.2.107","UDP","356","26515  >  61165 Len=314"
"32579","364.138328","5.42.173.252","192.168.2.107","UDP","365","26515  >  61165 Len=323"
"32580","364.153332","5.42.173.252","192.168.2.107","UDP","445","26515  >  61165 Len=403"
"32582","364.168331","5.42.173.252","192.168.2.107","UDP","378","26515  >  61165 Len=336"
"32583","364.183443","5.42.173.252","192.168.2.107","UDP","445","26515  >  61165 Len=403"
"32586","364.200335","5.42.173.252","192.168.2.107","UDP","429","26515  >  61165 Len=387"
"32587","364.215920","5.42.173.252","192.168.2.107","UDP","390","26515  >  61165 Len=348"
"32588","364.230693","5.42.173.252","192.168.2.107","UDP","342","26515  >  61165 Len=300"
"32589","364.246215","5.42.173.252","192.168.2.107","UDP","454","26515  >  61165 Len=412"
"32590","364.264335","5.42.173.252","192.168.2.107","UDP","363","26515  >  61165 Len=321"
"32591","364.276061","5.42.173.252","192.168.2.107","UDP","406","26515  >  61165 Len=364"
"32592","364.293335","5.42.173.252","192.168.2.107","UDP","667","26515  >  61165 Len=625"
"32593","364.309338","5.42.173.252","192.168.2.107","UDP","568","26515  >  61165 Len=526"
"32595","364.321879","5.42.173.252","192.168.2.107","UDP","400","26515  >  61165 Len=358"
"32597","364.338332","5.42.173.252","192.168.2.107","UDP","570","26515  >  61165 Len=528"
"32598","364.353337","5.42.173.252","192.168.2.107","UDP","386","26515  >  61165 Len=344"
"32600","364.368338","5.42.173.252","192.168.2.107","UDP","360","26515  >  61165 Len=318"
"32602","364.383340","5.42.173.252","192.168.2.107","UDP","427","26515  >  61165 Len=385"
"32604","364.399336","5.42.173.252","192.168.2.107","UDP","370","26515  >  61165 Len=328"
"32605","364.411346","5.42.173.252","192.168.2.107","UDP","197","26515  >  61165 Len=155"
"32607","364.429340","5.42.173.252","192.168.2.107","UDP","408","26515  >  61165 Len=366"
"32609","364.444341","5.42.173.252","192.168.2.107","UDP","332","26515  >  61165 Len=290"
"32611","364.459336","5.42.173.252","192.168.2.107","UDP","372","26515  >  61165 Len=330"
"32612","364.474341","5.42.173.252","192.168.2.107","UDP","326","26515  >  61165 Len=284"
"32615","364.490341","5.42.173.252","192.168.2.107","UDP","336","26515  >  61165 Len=294"
"32617","364.505339","5.42.173.252","192.168.2.107","UDP","335","26515  >  61165 Len=293"
"32618","364.521121","5.42.173.252","192.168.2.107","UDP","321","26515  >  61165 Len=279"
"32620","364.536115","5.42.173.252","192.168.2.107","UDP","347","26515  >  61165 Len=305"
"32622","364.553341","5.42.173.252","192.168.2.107","UDP","350","26515  >  61165 Len=308"
"32624","364.568344","5.42.173.252","192.168.2.107","UDP","334","26515  >  61165 Len=292"
"32626","364.583340","5.42.173.252","192.168.2.107","UDP","393","26515  >  61165 Len=351"
"32627","364.599339","5.42.173.252","192.168.2.107","UDP","371","26515  >  61165 Len=329"
"32628","364.613572","5.42.173.252","192.168.2.107","UDP","332","26515  >  61165 Len=290"
"32629","364.630344","5.42.173.252","192.168.2.107","UDP","519","26515  >  61165 Len=477"
"32631","364.645342","5.42.173.252","192.168.2.107","UDP","386","26515  >  61165 Len=344"
"32632","364.660340","5.42.173.252","192.168.2.107","UDP","338","26515  >  61165 Len=296"
"32633","364.676343","5.42.173.252","192.168.2.107","UDP","415","26515  >  61165 Len=373"
"32634","364.692345","5.42.173.252","192.168.2.107","UDP","469","26515  >  61165 Len=427"
"32636","364.707345","5.42.173.252","192.168.2.107","UDP","603","26515  >  61165 Len=561"
"32638","364.722108","5.42.173.252","192.168.2.107","UDP","481","26515  >  61165 Len=439"
"32639","364.737346","5.42.173.252","192.168.2.107","UDP","458","26515  >  61165 Len=416"
"32641","364.752347","5.42.173.252","192.168.2.107","UDP","324","26515  >  61165 Len=282"
"32643","364.767349","5.42.173.252","192.168.2.107","UDP","449","26515  >  61165 Len=407"
"32645","364.785345","5.42.173.252","192.168.2.107","UDP","900","26515  >  61165 Len=858"
"32646","364.795346","5.42.173.252","192.168.2.107","UDP","236","26515  >  61165 Len=194"
"32648","364.814349","5.42.173.252","192.168.2.107","UDP","534","26515  >  61165 Len=492"
"32650","364.828158","5.42.173.252","192.168.2.107","UDP","341","26515  >  61165 Len=299"
"32652","364.844350","5.42.173.252","192.168.2.107","UDP","375","26515  >  61165 Len=333"
"32654","364.859346","5.42.173.252","192.168.2.107","UDP","336","26515  >  61165 Len=294"
"32656","364.874366","5.42.173.252","192.168.2.107","UDP","362","26515  >  61165 Len=320"
"32658","364.889564","5.42.173.252","192.168.2.107","UDP","389","26515  >  61165 Len=347"
"32660","364.904352","5.42.173.252","192.168.2.107","UDP","338","26515  >  61165 Len=296"
"32662","364.919351","5.42.173.252","192.168.2.107","UDP","321","26515  >  61165 Len=279"
"32664","364.936351","5.42.173.252","192.168.2.107","UDP","409","26515  >  61165 Len=367"
"32666","364.950353","5.42.173.252","192.168.2.107","UDP","323","26515  >  61165 Len=281"
"32668","364.966351","5.42.173.252","192.168.2.107","UDP","339","26515  >  61165 Len=297"
"32670","364.982350","5.42.173.252","192.168.2.107","UDP","366","26515  >  61165 Len=324"
"32672","364.997353","5.42.173.252","192.168.2.107","UDP","340","26515  >  61165 Len=298"
"32675","365.014353","5.42.173.252","192.168.2.107","UDP","408","26515  >  61165 Len=366"
"32677","365.029355","5.42.173.252","192.168.2.107","UDP","368","26515  >  61165 Len=326"
"32679","365.043872","5.42.173.252","192.168.2.107","UDP","392","26515  >  61165 Len=350"
"32681","365.059356","5.42.173.252","192.168.2.107","UDP","398","26515  >  61165 Len=356"
"32683","365.074355","5.42.173.252","192.168.2.107","UDP","355","26515  >  61165 Len=313"
"32686","365.089353","5.42.173.252","192.168.2.107","UDP","368","26515  >  61165 Len=326"
"32687","365.104355","5.42.173.252","192.168.2.107","UDP","351","26515  >  61165 Len=309"
"32689","365.119355","5.42.173.252","192.168.2.107","UDP","362","26515  >  61165 Len=320"
"32692","365.135352","5.42.173.252","192.168.2.107","UDP","348","26515  >  61165 Len=306"
"32694","365.151358","5.42.173.252","192.168.2.107","UDP","342","26515  >  61165 Len=300"
"32696","365.166355","5.42.173.252","192.168.2.107","UDP","330","26515  >  61165 Len=288"
"32698","365.179358","5.42.173.252","192.168.2.107","UDP","191","26515  >  61165 Len=149"
"32699","365.196226","5.42.173.252","192.168.2.107","UDP","358","26515  >  61165 Len=316"
"32701","365.211361","5.42.173.252","192.168.2.107","UDP","346","26515  >  61165 Len=304"
"32703","365.226323","5.42.173.252","192.168.2.107","UDP","354","26515  >  61165 Len=312"
"32706","365.241358","5.42.173.252","192.168.2.107","UDP","368","26515  >  61165 Len=326"
"32708","365.257357","5.42.173.252","192.168.2.107","UDP","371","26515  >  61165 Len=329"
"32710","365.272355","5.42.173.252","192.168.2.107","UDP","346","26515  >  61165 Len=304"
"32712","365.288358","5.42.173.252","192.168.2.107","UDP","338","26515  >  61165 Len=296"
"32714","365.303120","5.42.173.252","192.168.2.107","UDP","362","26515  >  61165 Len=320"
"32716","365.319357","5.42.173.252","192.168.2.107","UDP","330","26515  >  61165 Len=288"
"32718","365.335361","5.42.173.252","192.168.2.107","UDP","425","26515  >  61165 Len=383"
"32720","365.352357","5.42.173.252","192.168.2.107","UDP","580","26515  >  61165 Len=538"
"32721","365.368257","5.42.173.252","192.168.2.107","UDP","853","26515  >  61165 Len=811"
"32723","365.381361","5.42.173.252","192.168.2.107","UDP","575","26515  >  61165 Len=533"
"32725","365.396358","5.42.173.252","192.168.2.107","UDP","362","26515  >  61165 Len=320"
"32727","365.410360","5.42.173.252","192.168.2.107","UDP","337","26515  >  61165 Len=295"
"32729","365.426361","5.42.173.252","192.168.2.107","UDP","337","26515  >  61165 Len=295"
"32731","365.441365","5.42.173.252","192.168.2.107","UDP","321","26515  >  61165 Len=279"
"32733","365.458362","5.42.173.252","192.168.2.107","UDP","402","26515  >  61165 Len=360"
"32735","365.473366","5.42.173.252","192.168.2.107","UDP","337","26515  >  61165 Len=295"
"32739","365.487556","5.42.173.252","192.168.2.107","UDP","329","26515  >  61165 Len=287"
"32741","365.503364","5.42.173.252","192.168.2.107","UDP","341","26515  >  61165 Len=299"
"32745","365.519364","5.42.173.252","192.168.2.107","UDP","356","26515  >  61165 Len=314"
"32747","365.531369","5.42.173.252","192.168.2.107","UDP","150","26515  >  61165 Len=108"
"32749","365.549366","5.42.173.252","192.168.2.107","UDP","353","26515  >  61165 Len=311"
"32751","365.564364","5.42.173.252","192.168.2.107","UDP","361","26515  >  61165 Len=319"
